"gene_symbol","GSE5099_logFC","GSE5099_moderated_t","GSE11864_logFC","GSE11864_moderated_t","action","reason"
"CDA",0.284397844333333,1.65303878743455,-3.24211705755592,-21.4833224904601,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDADC1",0.153919263444446,1.92568643917151,-1.52449890077448,-5.5613252480372,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDAN1",-0.0664193093333323,-0.685084943523868,0.59608218385172,1.45649787007945,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC123",-0.196165076333332,-1.45960437272789,0.998532632760413,8.00433174308793,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC14B",-0.0317042070333326,-0.381453587820228,0.333112482467796,0.438148927246822,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC25A",-0.0174114633333306,-0.137751955932707,0.659258015524554,0.77975012322019,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC25C",-0.0696743113333326,-0.630472501348572,0.113918826136444,0.131854326654803,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC37L1",-0.136136124666667,-1.29801806170658,2.89448682069044,7.29388575386532,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC40",0.0712353973333341,0.524434335611829,-1.05537133034873,-8.33371233865901,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC42BPA",-0.0672383255416656,-0.666851003652418,1.13437742729885,1.60517113344683,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC42BPB",0.0620559003333341,0.324108338832532,-0.585232645122744,-1.09848421095888,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC42EP1",-0.316555481999997,-1.33985489855426,0.596574010277351,1.21164298617813,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC42EP3",0.493357265166667,2.86811003827756,-1.01269401249022,-7.461268292497,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC42EP5",0.113270541333333,1.99025221460822,-2.53857708794973,-2.26201197392281,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC45",0.249263378000001,2.42796007452966,-2.20598359102728,-2.17045056727502,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC5L",-0.177558113583333,-1.38000071575459,0.174067242352667,1.03029215170059,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDC6",-0.00438584549999912,-0.0434516226060791,1.39283985648334,1.51452424435134,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDCA2",0.002023989333335,0.0190555602888108,-0.139170329629737,-0.176540677562111,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDCA5",0.148650216666667,1.46401254133546,-0.165736533311455,-0.286986398246775,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDCA7",0.0127835820000004,0.181961284091196,-1.87333413456756,-3.07029040354794,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDCP1",-0.0606596901666648,-0.493996409512252,0.275842952685809,0.514475870324762,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH1",-0.130904512833333,-1.8230414291623,0.0041001157791003,0.00480240216358714,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH12",-0.0143986569999989,-0.212277793451337,1.60283094058072,1.74358631231387,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH13",-0.00792016599999874,-0.0906474203023883,0.0586577017017903,0.0686567246048121,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH16",-0.0459845633333327,-0.351886658805814,0.100986585352202,0.120032358902807,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH17",-0.0810045213333328,-0.625264436745766,1.43833576390612,1.57819196717029,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH18",0.061823268333334,0.482328670846631,-1.6270837560662,-1.92656631099617,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH2",-0.0677652884999997,-0.7823482569476,0.224834758187205,0.296660508973499,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH22",0.111312725333335,1.11168695449471,-0.699191546606445,-1.21862702208011,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH26",0.0689886786666673,0.813514334216665,-1.27595018776681,-1.80478024994745,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH6",-0.0176996173999996,-0.175543033768164,0.328479074733813,0.411061313062229,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH8",0.0246647615833345,0.319080987653339,-0.0229070517282958,-0.0292472686070743,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDH9",-0.136602402333333,-1.54117912598424,0.168537587915987,0.142695745254295,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDHR1",0.138156429,1.1208316898492,-0.62039356458718,-0.724826034762886,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK1",0.248999924388889,3.08202514219569,-0.402081346476675,-0.418742326575961,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK12",-0.219720018791665,-1.86455797100913,0.121387128144131,0.473030495824743,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK13",0.0710225799333337,0.556468617829456,-0.195651188410453,-0.652287008188647,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK14",-0.901213465749998,-6.56230236050194,0.354919185130218,1.04316503146533,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK19",-0.281128866833331,-2.67043347398966,0.000379596746465594,0.00168190380177454,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK2",-0.26326520422222,-2.12681696834003,0.418697221724966,1.148515473686,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK20",-0.0176842533333319,-0.148912038250519,0.148910225635827,0.348850015844208,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK2AP1",0.36223959666667,2.66929831044418,-0.894844537464493,-9.23810362852232,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK2AP2",-0.976056033666665,-7.37262110134939,0.775844622082932,5.62234717621548,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK5",0.671982398666668,4.89994914852754,-0.293905190400408,-1.98516288604985,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK5R1",0.0937041323333348,1.0159984473312,-0.632654991635244,-0.943281145494034,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK5RAP1",0.0514011876666688,0.374118658775101,-0.509283471137555,-3.51601311840276,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK5RAP3",0.0475474899999994,0.347011122754576,-0.328025116696665,-3.43276674633582,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK6",0.0214457751388897,0.232889756551975,-0.0531872680305723,-0.143096799710877,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK7",-0.319990770666666,-2.11124891569111,0.219866896462468,1.65925674507101,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDK8",0.300837967000001,1.96484144878303,-0.270248879610216,-1.59508735826438,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKAL1",0.27458386,2.52295873419138,-0.451818166933677,-0.660920493433137,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKL5",0.0529244804999991,0.591742481316314,-0.256278697858411,-0.393194944546026,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKN1C",0.578576680333334,3.89884650591798,-2.00443320670757,-7.19830073471435,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKN2AIP",-0.516959848666667,-2.23387669442306,1.97612123310207,15.634623824995,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKN2AIPNL",0.091036446000001,1.35958240164716,-0.551375625271464,-1.55483996103785,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKN2B",-0.137493665666665,-1.13781867937385,1.9211349897796,3.88409342267737,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDKN2C",0.123452145166668,0.978981847673213,-0.115931113742275,-0.623262858329927,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDON",0.00850669216666664,0.0895197476742327,-1.18495439200019,-1.37387851645471,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDS1",-0.215491320333333,-2.5732014082316,0.58943816940475,0.784317593651051,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDSN",0.0273452939999999,0.191645879635129,-0.127488789331211,-0.152414193220592,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDV3",0.0493752392222224,0.373332159927106,-0.896865500088932,-10.0492375187512,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDX1",0.0041318106666677,0.0250109014100252,-0.734579610863368,-0.771533033282834,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDX4",0.0483684983333343,0.401427385367685,-3.27654103066633,-3.92660344969729,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDYL",-0.194211937555554,-1.4023475860772,0.457827334077946,3.41179982605814,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CDYL2",0.281447301333335,1.88584040784184,-0.688470866370236,-3.10121634516168,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEACAM21",0.216847953333334,2.03427787759684,-1.93395764693892,-3.37322300133041,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEACAM3",-0.0975526303333318,-0.838031502720596,0.0946900341566457,0.283230458991198,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEACAM4",0.088534357666667,0.587164336240364,-1.92912159231079,-8.21428581698614,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEACAM5",0.0181767770000012,0.151942982380669,-0.24590541728349,-0.414350295771409,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEACAM8",-1.75918912266667,-9.44842205530534,0.342774304639242,0.390200911844153,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEBPD",1.16818130833334,4.22521350670824,-1.18288801815073,-13.397653716075,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEBPE",-0.0478493803333327,-0.277998630212752,1.1081266218773,1.83278651888119,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEBPZOS",0.702871488666667,5.95906744356303,-0.673398912314397,-3.68027156663154,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CELF1",-0.115340768708332,-0.881951011622095,0.34354436815995,2.13090478922738,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CELF2",0.216992138638889,1.39397754958391,-0.503404305677314,-4.64545414743906,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CELF4",-0.120115323,-1.64103646384989,0.58861935169,0.691017322953325,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CELSR2",0.397308008166668,3.50624811967314,-0.0683618523001914,-0.187502069779582,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CELSR3",-0.156978392333332,-1.30913434439309,0.515676477487668,0.681516896655182,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEMIP",-0.119879396333333,-1.14329717849629,1.13296930462227,1.28934267311035,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEND1",-0.00740683966666696,-0.0535732271871538,0.0932233768233492,0.220800160867461,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CENPA",0.0834083376666666,0.608954189966832,-0.251568331926389,-0.436449630144773,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CENPB",0.108908690666669,0.796573081751878,-0.347934146994497,-1.86273787106309,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CENPK",-0.109129161666666,-1.65741073337024,1.09429748851477,2.15477502014937,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CENPM",-0.0361934099999981,-0.299394833476736,0.284505206054642,0.327461115546648,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CENPN",-0.138550943833333,-1.38604098028435,0.280063371933465,0.63240210066619,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP112",-0.027248853999999,-0.389533994885322,0.476748714532314,0.588412901844524,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP126",0.00616967666666733,0.100741662588126,-0.816088699770836,-0.954153412595539,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP128",0.124715806555557,1.27912149874979,-0.046454537705589,-0.0874281764796547,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP135",-0.535600147666666,-4.03448871355943,0.906166573257858,3.09305551402087,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP170B",-0.0565156253333316,-0.40294339791216,0.0889798373923221,0.203783662169184,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP295",0.105918916500001,1.2201576624563,-0.318544566892415,-1.05985695528571,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP55",0.0968726403333343,1.28294351597142,-1.32789100757977,-1.54291438753485,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP57",0.2871563364,2.0566860164933,-0.242905433626749,-1.83733761118794,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP57L1",-0.0374198193333333,-0.5299928735342,1.22204790403968,1.76566798914749,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP63",0.0518472569166678,0.498689788138174,-0.437291702764714,-1.28992802785828,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP70",-0.106183285583332,-1.15048636620729,0.346962629215748,0.453565289328593,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP78",0.396314234500002,3.90872662064112,-0.474019784663313,-1.52916459364035,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP85L",0.616055634166667,5.80770734491517,-2.36640968684134,-4.64191344971988,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP89",0.0663368353333345,0.575525797765931,-0.245467326682662,-0.436355520742506,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CEP97",-0.0242060019999995,-0.347181642070933,0.737620704089016,1.65095302409663,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CER1",-0.0735640069999989,-0.519631143759838,0.0488397889146397,0.130317584186852,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CERK",0.215458636666667,1.54922482949564,-0.11203164776881,-0.910564829074625,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CERS5",-0.484551467499998,-4.44670555655966,0.547841193464699,1.26271868392538,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CES1P1",-0.0299335279999982,-0.21243246126213,0.123281328607217,0.169081547565289,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CETP",1.198675101,4.8367797136931,-1.99896576022347,-2.34421862747874,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP100",-0.124145055499998,-1.58642495527769,0.932233735852163,1.78908061300376,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP206",-0.213998062666665,-1.80101391871565,0.505085635033656,0.689106994875934,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP221",-0.0570788536666649,-0.713251101917828,0.221826898833377,0.266918517921818,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP43",-0.126968872388888,-1.91074614250839,0.119297688050336,0.141154487232272,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP52",-0.0994176303333331,-1.48305923639662,1.28789653821546,1.59189234823911,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP61",-0.1367797735,-1.46294143229287,0.00063853849950779,0.000765380157256222,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP65",0.0214406183333343,0.18791613931316,-0.0777041919149162,-0.0814459464636742,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP69",0.197677986000001,1.77626275720835,-0.272930543702496,-0.323044724070404,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP74",-0.116589741888889,-0.912376129464577,0.544919640833417,0.63487915879734,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFAP97",0.562069335111112,7.37468829515378,-0.917162502899947,-1.38611871634024,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFD",2.261033847,13.7291117484771,-1.3618142099963,-15.443262680098,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFHR4",0.0111151963333343,0.108861128890925,-0.104227873217444,-0.126301316092446,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFI",0.0840470820000012,0.842116173978686,-1.80460161009324,-2.1047268380424,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFL2",0.869341862444445,7.77976539182761,-0.0126818315477729,-0.0685682760845186,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CFTR",-0.0327833648333333,-0.457212652084278,0.0491133419863571,0.0568188336924197,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CGA",-0.119974009999999,-1.06414299730467,0.22388217153271,0.257171804221476,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CGGBP1",-0.319776961916665,-2.45969373069979,0.148755155907381,1.4381280123276,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CGN",-0.236125528166666,-2.62247216179926,0.142202850239628,0.159792713042455,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CGRRF1",0.221564803333335,1.16475222351006,-0.290351977198934,-2.11359991324967,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHAC2",-0.0397437896666658,-0.476327891072397,1.77168834869194,3.13882540877592,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHAD",-0.0232727853333325,-0.223108064748456,0.364895093527836,0.399007385869976,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHAMP1",-0.00210153699999894,-0.0135005085932898,1.09362853207068,7.64339274626389,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHCHD10",1.505463166,10.9779131095464,-0.558735413105429,-4.08124226123179,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHCHD4",-0.021219959999999,-0.172279933264033,0.635418272338364,3.9087746141283,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHCHD5",-0.125369441,-1.15746725692522,0.00421743577888828,0.00967075799159299,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHCHD7",0.313723694333334,2.60504784729903,-0.216126195822065,-1.7088642246636,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHD1L",0.253793371916667,2.42451978160009,-1.15227253957624,-7.24952559155402,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHD5",-0.0729128248333326,-0.747234523281481,0.70009717170584,0.918776073579305,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHD7",0.118673039083335,1.13605128769534,-0.661476292774758,-1.64234066813706,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHD8",-0.220406425999999,-1.49822232095715,0.289153449490768,2.26600954940392,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHD9",0.193357552972224,1.44894137438317,-0.02404831226328,-0.113393316049581,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHGB",-0.0553058796666652,-0.558393116158942,0.155268294869953,0.220102843399566,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHI3L2",0.174642522000001,1.46768252478578,-2.38540549801,-3.25644615980695,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHIA",-0.0189899373333323,-0.194990297429026,0.927830341386933,1.16218261715418,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHIC1",0.543214458333333,4.69905303370634,-0.00547785194397521,-0.0074130158142178,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHM",-0.0250706266666655,-0.237190852744291,1.50531875826051,5.26716368930706,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHMP2A",-0.194805013333331,-1.33872016940066,0.329569759489136,3.90779023616427,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHMP2B",0.57096744588889,3.33931555621188,-0.11729138692296,-1.18419897572451,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHMP4C",-0.107524455999999,-1.22602762910122,0.230265369814736,0.275594546886845,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHMP6",-0.149980759666665,-1.12860585912092,0.0305618878001438,0.167872944227687,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHMP7",-0.387986328,-2.08480660448044,1.19452327949948,6.7871719023233,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHODL",-0.0682905629999986,-0.582494544546691,0.626056756094647,0.649242151937421,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHORDC1",-0.393879555833332,-3.09661801846057,0.4948963204059,1.6112104183945,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHPT1",1.26782077866667,9.11520941388291,-0.942215453611701,-5.79093436162314,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRDL2",-0.127290860666665,-1.3673223889481,0.943749994398294,1.06366230644734,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRM5",-0.0337375289999988,-0.291455336483269,0.696801710206423,0.848571314446129,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRNA10",-0.177085847166665,-1.81750818970515,1.26034523890594,1.61642253956412,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRNA9",-0.0158883669999983,-0.177918003762211,1.89448349654345,2.24473669496863,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRNB1",-0.0636604893333312,-0.58535323861319,0.427891178420872,1.6048792287265,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRNB2",-0.0964462814999986,-0.752032234326827,0.366816065006844,0.872292489418468,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRNB4",0.0121559279999998,0.158825856613538,-1.74016273067492,-1.81228565471348,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHRND",-0.0799691739999982,-0.500122193583854,1.61014191970797,2.30353830603467,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHST11",-1.2453819315,-7.91309949918401,0.186303920065967,1.55165360510306,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHST15",0.560702190333335,3.54349794836922,-0.908308046232602,-3.08216260073225,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHST3",0.0697151488888902,0.566881361738418,-0.0402849877446233,-0.0496216847504673,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHST6",0.0389004346666668,0.425152444465921,-0.588230405208828,-2.4472150005576,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHST7",-0.155372000666666,-0.756447294864784,0.593504988642599,2.41783926453292,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHSY3",-0.213504900666665,-1.83113134779488,1.94487622993781,2.24693128369621,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHTF18",0.00950201433333484,0.0876409824296796,-0.095888010469617,-0.306724560117666,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHTF8",-0.409887829999998,-3.0664953264285,0.567374124217091,5.33231330804044,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHTOP",-0.423467775777776,-3.02487623984365,1.02995074611607,7.29623348256047,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHUK",-0.109544242666665,-0.68009504979554,0.215732627520201,1.22104401402037,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CHURC1",0.530468987888891,4.13786365005568,-0.0171901178574801,-0.102649560751086,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CIB4",-0.153458424,-1.23282273581104,1.76958237838819,1.64739232760644,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CIDEB",0.882051040666668,4.74303778856886,-3.13768405026026,-17.2561387674338,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CIITA",-0.366366617555554,-2.82846108272248,0.873114761193117,2.50682171179967,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CINP",-0.0449995034166658,-0.449876289227211,0.418421509102333,1.34444360033057,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CIRBP",-0.124410224222218,-0.950593005069174,0.345943967368983,2.72541393402327,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CISD3",-0.0343006723333326,-0.304265855556692,0.137220665083645,0.65984905534248,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CISH",0.211709046416668,1.76270488473806,-0.157500295294985,-0.642451219710241,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CITED1",0.0468661493333348,0.353768425013025,-1.42363904733222,-2.44269679843749,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CITED2",-0.127661152416667,-0.640101385957868,0.436314153742193,2.33670171140315,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CIZ1",0.255974340916667,1.52981521930481,-0.13809573254464,-0.659848135858625,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CKAP2",0.0950385775000015,0.775714555162293,-1.45966801524234,-3.2122806943325,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLCA2",-0.0722262814166661,-1.01129016373385,0.631210076246046,0.625975795502734,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLCN2",0.0702224760000004,0.519780327204684,-0.355997955392739,-0.965411588480826,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLDN10",0.032660707000001,0.284249055026644,-0.932657179183924,-1.33479131317016,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLDN11",-0.108634765166665,-1.20124614743897,1.74329193123456,2.26242855855976,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLDN14",-0.00387005533333317,-0.0310425873248638,1.72114897187529,1.91102239161054,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLDN16",0.0891986060000007,0.562949921974568,-0.945684813748862,-0.836059960645946,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLDN18",0.132853040277777,1.72369020209868,-0.524029272207718,-0.618965682671761,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLDND1",-0.448921744333332,-3.90799277258574,0.805678498555455,5.09978340688417,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLEC1A",-0.336038293333333,-2.98712901882244,0.105778731492002,0.447435502054312,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLEC2B",1.17468803666667,4.3408913896927,-0.388012356047601,-2.98793133987046,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLEC4M",0.0164730910000015,0.159383396978984,-0.562697242756516,-0.694948078708127,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLEC5A",-5.48641526333333,-22.7222859412656,3.12258887316391,23.8172928287131,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"CLECL1",-0.333836285666665,-1.16280841398249,0.534711878911021,0.712843671066819,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
